2017-05-09T20.30.19.149,2,jjj
2017-05-09T20.31.31.523,3,49.986407,8.175362,0.11969183
2017-05-09T20.31.32.524,3,49.986408,8.17539,0.12169678
2017-05-09T20.31.33.524,3,49.986406,8.175413,0.12335613
2017-05-09T20.31.34.544,3,49.986403,8.175435,0.124964
2017-05-09T20.31.35.539,3,49.986401,8.17546,0.12676516
2017-05-09T20.31.36.54,3,49.986402,8.175485,0.12855599
2017-05-09T20.31.37.524,3,49.986404,8.175508,0.13021534
2017-05-09T20.31.38.515,3,49.986407,8.175529,0.13175335
2017-05-09T20.31.39.503,3,49.98641,8.175549,0.13322164
2017-05-09T20.31.40.523,3,49.986413,8.175574,0.13503988
2017-05-09T20.31.41.523,3,49.986415,8.175598,0.13677011
2017-05-09T20.31.42.519,3,49.986414,8.175621,0.13841824
2017-05-09T20.31.43.524,3,49.986411,8.175647,0.14030681
2017-05-09T20.31.44.524,3,49.986406,8.17567,0.14204264
2017-05-09T20.31.45.539,3,49.986401,8.175698,0.14412027
2017-05-09T20.31.46.535,3,49.986396,8.175724,0.1460605
